
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)",="(9)",="(10)",="(11)",="(12)",="(13)",="(14)",="(15)",="(16)",="(17)",="(18)",="(19)",="(20)",="(21)",="(22)",="(23)",="(24)",="(25)",="(26)",="(27)",="(28)",="(29)",="(30)",="(31)",="(32)",="(33)",="(34)",="(35)",="(36)",="(37)",="(38)",="(39)",="(40)",="(41)",="(42)",="(43)",="(44)",="(45)"
="1.tn_pre_h#2009.year#c.totaltreat_pf_n",="",="",="",="",="",="-0.129",="-0.142",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="(0.099)",="(0.088)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#2010.year#c.totaltreat_pf_n",="",="",="",="",="",="-0.100",="-0.087",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="(0.071)",="(0.064)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#2011.year#c.totaltreat_pf_n",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#2012.year#c.totaltreat_pf_n",="",="",="",="",="",="-0.048",="0.034",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="(0.073)",="(0.055)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#2013.year#c.totaltreat_pf_n",="",="",="",="",="",="-0.020",="0.039",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="(0.074)",="(0.064)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#2014.year#c.totaltreat_pf_n",="",="",="",="",="",="0.015",="0.111*",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="(0.078)",="(0.066)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#2015.year#c.totaltreat_pf_n",="",="",="",="",="",="-0.034",="0.060",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="(0.093)",="(0.079)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#2016.year#c.totaltreat_pf_n",="",="",="",="",="",="0.006",="0.087",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="(0.103)",="(0.085)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.am_tf_n_pw#c.totaltreat_pf_n",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tf_n_pw#c.totaltreat_pf_n",="",="",="",="",="",="",="",="0.297***",="0.208***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(0.067)",="(0.063)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.am_tf_n_pw#2009.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.am_tf_n_pw#2010.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.am_tf_n_pw#2011.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.am_tf_n_pw#2012.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.am_tf_n_pw#2013.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.am_tf_n_pw#2014.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.am_tf_n_pw#2015.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.am_tf_n_pw#2016.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tf_n_pw#2009.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="-0.134",="-0.046",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(0.086)",="(0.075)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tf_n_pw#2010.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="-0.057",="0.005",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(0.058)",="(0.051)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tf_n_pw#2011.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tf_n_pw#2012.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="-0.025",="0.092*",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(0.060)",="(0.052)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tf_n_pw#2013.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="-0.086",="0.055",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(0.063)",="(0.054)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tf_n_pw#2014.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="-0.033",="0.098*",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(0.069)",="(0.059)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tf_n_pw#2015.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="-0.019",="0.112*",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(0.080)",="(0.068)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tf_n_pw#2016.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="-0.081",="0.060",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="(0.084)",="(0.069)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tf_n_pw_m#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tf_n_pw_m#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tf_n_pw_m#2009.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tf_n_pw_m#2010.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tf_n_pw_m#2011.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tf_n_pw_m#2012.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tf_n_pw_m#2013.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tf_n_pw_m#2014.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tf_n_pw_m#2015.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tf_n_pw_m#2016.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tf_n_pw_m#2009.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="-0.069",="-0.041",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(0.077)",="(0.063)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tf_n_pw_m#2010.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="-0.034",="0.007",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(0.058)",="(0.053)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tf_n_pw_m#2011.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tf_n_pw_m#2012.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="-0.077",="-0.021",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(0.063)",="(0.051)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tf_n_pw_m#2013.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="-0.098",="-0.039",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(0.061)",="(0.057)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tf_n_pw_m#2014.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="-0.077",="-0.037",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(0.069)",="(0.060)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tf_n_pw_m#2015.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="-0.062",="-0.005",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(0.074)",="(0.071)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tf_n_pw_m#2016.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="-0.099",="-0.037",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(0.082)",="(0.076)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tf_n_pw_h#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tf_n_pw_h#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tf_n_pw_h#2009.year#c.totaltreat_pf_n",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
