identificad,totalflows_07_08,totalflows_pw_07_08,totalflows_08_09,totalflows_pw_08_09,totalflows_09_10,totalflows_pw_09_10,totalflows_10_11,totalflows_pw_10_11
00352294001192,17.0,0.14592275,8.0,0.06374502,15.0,0.11406844,15.0,0.1
00352294001273,10.0,0.2020202,3.0,0.055045873,9.0,0.15,5.0,0.07633588
00352294001354,31.0,0.1038526,35.0,0.11904762,126.0,0.51428574,5.0,0.023094688
00352294001435,49.0,0.1179302,175.0,0.5351682,46.0,0.18181819,30.0,0.108499095
00352294001516,41.0,0.1482821,27.0,0.09326425,100.0,0.390625,25.0,0.10638298
00352294001605,7.0,0.1521739,4.0,0.08080808,4.0,0.08510638,7.0,0.14736842
00352294001788,15.0,0.32258064,10.0,0.2,5.0,0.08928572,11.0,0.15492958
00352294001869,2.0,0.11111111,1.0,0.055555556,0.0,0.0,1.0,0.054054055
00352294001940,7.0,0.10294118,1.0,0.013422819,9.0,0.118421055,11.0,0.12941177
00352294002083,9.0,0.15126051,3.0,0.049586777,11.0,0.18487395,4.0,0.06153846
00352294002164,10.0,0.16806723,9.0,0.14173229,10.0,0.15151516,4.0,0.05755396
00352294002245,13.0,0.16993465,11.0,0.12790698,11.0,0.11827957,3.0,0.029850746
00352294002326,13.0,0.10612245,15.0,0.10909091,27.0,0.1764706,31.0,0.18289086
00352294002407,19.0,0.05928237,47.0,0.14779875,66.0,0.20560747,33.0,0.10169491
00352294002598,47.0,0.12965517,107.0,0.3429487,94.0,0.44761905,8.0,0.04597701
00352294002750,,,18.0,1.8947369,8.0,0.44444445,1.0,0.054054055
00352294002911,4.0,0.15686275,5.0,0.16949153,3.0,0.10526316,4.0,0.14285715
00352294003055,10.0,0.29411766,2.0,0.055555556,15.0,0.4225352,3.0,0.08450704
00352294003136,11.0,0.16176471,14.0,0.16969697,19.0,0.2122905,13.0,0.14130434
00352294003217,19.0,0.26027396,13.0,0.15757576,16.0,0.1871345,13.0,0.1436464
00352294003306,9.0,0.25,8.0,0.2,15.0,0.3448276,5.0,0.10752688
00352294003489,15.0,0.234375,4.0,0.060606062,20.0,0.25316456,3.0,0.03208556
00352294003560,18.0,0.21176471,14.0,0.14507772,11.0,0.103286386,5.0,0.044444446
00352294003640,4.0,0.36363637,1.0,0.083333336,7.0,0.53846157,5.0,0.37037036
00352294003721,9.0,0.14173229,5.0,0.07462686,10.0,0.14492753,6.0,0.08219178
00352294003802,11.0,0.14473684,3.0,0.03529412,11.0,0.12290503,2.0,0.021052632
00352294003993,1.0,0.033333335,5.0,0.17857143,8.0,0.2857143,2.0,0.06349207
00352294004027,13.0,0.2,2.0,0.028169014,8.0,0.105960265,8.0,0.09411765
00352294004108,3.0,0.09836066,0.0,0.0,4.0,0.114285715,6.0,0.16438356
00352294004299,2.0,0.08695652,0.0,0.0,2.0,0.07272727,4.0,0.13559322
00352294004370,2.0,0.14285715,2.0,0.125,2.0,0.125,3.0,0.19354838
00352294004450,4.0,0.19512194,2.0,0.08695652,6.0,0.26086956,1.0,0.04255319
00352294004531,,,26.0,2.0,15.0,0.5263158,5.0,0.14705883
00352294004612,3.0,0.10526316,5.0,0.16666667,8.0,0.2580645,2.0,0.057971016
00352294004701,9.0,0.33962265,2.0,0.06666667,13.0,0.3880597,7.0,0.17721519
00352294004884,2.0,0.102564104,0.0,0.0,0.0,0.0,5.0,0.22222222
00352294004965,3.0,0.09375,2.0,0.0625,2.0,0.05970149,3.0,0.08219178
00352294005007,3.0,0.1764706,0.0,0.0,1.0,0.05882353,0.0,0.0
00352294005180,2.0,0.21052632,3.0,0.31578946,2.0,0.18181819,3.0,0.25
00352294005260,1.0,0.13333334,2.0,0.25,8.0,0.7619048,0.0,0.0
00352294005341,4.0,0.24242425,2.0,0.114285715,4.0,0.22857143,0.0,0.0
00352294005422,12.0,0.20689656,3.0,0.045801528,6.0,0.091603056,5.0,0.0729927
00352294005694,5.0,0.10752688,1.0,0.01980198,8.0,0.1553398,7.0,0.12612613
00352294006070,6.0,0.31578946,1.0,0.05263158,0.0,0.0,6.0,0.2857143
00352294006232,43.0,0.16666667,43.0,0.16074766,61.0,0.21708184,25.0,0.087108016
00352294006313,3.0,0.060606062,12.0,0.26966292,8.0,0.17777778,7.0,0.13861386
00352294006402,9.0,0.06870229,17.0,0.12014134,18.0,0.12413793,19.0,0.1292517
00352294006585,17.0,0.2,33.0,0.34020618,25.0,0.23696682,18.0,0.16438356
00352294007123,1.0,0.031746034,1.0,0.030303031,1.0,0.029411765,3.0,0.08450704
00352294007204,4.0,0.1,6.0,0.13793103,4.0,0.08695652,2.0,0.04347826
00352294007395,3.0,0.15,1.0,0.04761905,2.0,0.09090909,7.0,0.3255814
00352294007476,2.0,0.0625,6.0,0.1904762,2.0,0.0625,4.0,0.114285715
00352294007557,8.0,0.44444445,1.0,0.05882353,1.0,0.05263158,2.0,0.11111111
00352294007638,1.0,0.13333334,0.0,0.0,0.0,0.0,1.0,0.14285715
00352294007808,2.0,0.12903225,1.0,0.06451613,2.0,0.13333334,2.0,0.121212125
00352294007980,0.0,0.0,0.0,0.0,1.0,0.14285715,0.0,0.0
00352294008103,3.0,0.5,1.0,0.15384616,6.0,0.85714287,0.0,0.0
00352294008448,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0
00352294008600,0.0,0.0,0.0,0.0,2.0,0.16,0.0,0.0
00352294008790,2.0,0.25,1.0,0.14285715,1.0,0.14285715,3.0,0.375
00352294008871,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0
00352294008952,0.0,0.0,2.0,0.2857143,0.0,0.0,1.0,0.15384616
00352294009096,4.0,0.27586207,1.0,0.060606062,5.0,0.3030303,1.0,0.057142857
00352294009177,0.0,0.0,1.0,0.18181819,0.0,0.0,0.0,0.0
00352294009410,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33333334
00352294009509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08695652
00352294011317,7.0,0.42424244,1.0,0.054054055,4.0,0.21052632,9.0,0.39130434
00352294011740,3.0,0.27272728,4.0,0.30769232,4.0,0.27586207,2.0,0.12903225
00352294014928,5.0,0.16666667,4.0,0.13333334,1.0,0.032786883,3.0,0.09375
00352294015223,14.0,0.16867469,11.0,0.13333334,6.0,0.07272727,7.0,0.08045977
00352294015738,,,178.0,2.0,195.0,0.78313255,93.0,0.29383886
00352294015819,,,327.0,1.7675675,121.0,0.30174562,76.0,0.17612977
00352294015908,,,105.0,1.9266055,157.0,0.6638478,41.0,0.114365414
00352294016033,,,160.0,1.9161676,74.0,0.35154393,59.0,0.23459245
00359877000173,14.0,0.02116402,16.0,0.02488336,38.0,0.057228915,44.0,0.063400574
00360305000104,650.0,0.15466984,551.0,0.12428104,861.0,0.19078219,915.0,0.19490893
00360305000295,16.0,0.3265306,20.0,0.3846154,33.0,0.5546219,38.0,0.6333333
00360305000376,5.0,0.5,6.0,0.54545456,6.0,0.46153846,7.0,0.53846157
00360305000457,18.0,0.7058824,15.0,0.5660377,20.0,0.6666667,22.0,0.72131145
00360305000538,6.0,0.33333334,6.0,0.3243243,8.0,0.41025642,14.0,0.7368421
00360305000619,13.0,0.60465115,14.0,0.6511628,18.0,0.75,20.0,0.8
00360305000708,26.0,0.5777778,14.0,0.30107528,27.0,0.54545456,40.0,0.78431374
00360305000880,18.0,0.34615386,29.0,0.5132743,27.0,0.41538462,46.0,0.6969697
00360305000961,8.0,0.44444445,0.0,0.0,6.0,0.3,10.0,0.47619048
00360305001003,6.0,0.5,6.0,0.48,8.0,0.5714286,14.0,1.037037
00360305001186,6.0,0.85714287,2.0,0.2857143,7.0,0.8235294,8.0,0.8888889
00360305001267,9.0,0.12,11.0,0.14102565,27.0,0.3139535,20.0,0.23529412
00360305001348,8.0,0.15384616,16.0,0.29357797,24.0,0.3902439,13.0,0.20634921
00360305001429,5.0,0.11904762,16.0,0.34408602,22.0,0.40366971,20.0,0.36036035
00360305001500,2.0,0.074074075,3.0,0.0952381,11.0,0.2972973,12.0,0.3243243
00360305001690,13.0,0.2524272,22.0,0.39285713,25.0,0.37878788,35.0,0.5072464
00360305001771,5.0,0.09009009,15.0,0.26785713,27.0,0.42519686,18.0,0.26666668
00360305001852,7.0,0.35897437,2.0,0.0952381,17.0,0.6938776,12.0,0.4528302
00360305002077,14.0,0.25925925,20.0,0.36036035,20.0,0.34188035,25.0,0.42372882
00360305002239,5.0,0.13513513,10.0,0.25974026,20.0,0.4651163,17.0,0.4
00360305002310,6.0,0.6,10.0,0.8695652,13.0,1.0,9.0,0.6666667
00360305002409,5.0,0.625,4.0,0.44444445,6.0,0.54545456,12.0,0.96
00360305002581,5.0,0.37037036,3.0,0.21428572,7.0,0.4117647,10.0,0.5555556
00360305002662,2.0,0.071428575,9.0,0.30508474,6.0,0.17391305,9.0,0.2535211
00360305002743,8.0,0.17977528,12.0,0.26373628,27.0,0.5294118,25.0,0.4854369
00360305002824,2.0,0.13333334,5.0,0.2857143,17.0,0.68,16.0,0.5614035
00360305002905,19.0,0.3114754,19.0,0.2857143,27.0,0.34615386,22.0,0.28025478
00360305003049,8.0,0.25,10.0,0.2857143,10.0,0.24390244,11.0,0.25882354
00360305003120,4.0,0.078431375,8.0,0.1495327,14.0,0.23529412,12.0,0.19672132
00360305003200,5.0,0.14285715,9.0,0.23376623,16.0,0.34408602,16.0,0.33684212
00360305003391,6.0,0.09917355,16.0,0.256,20.0,0.28985506,14.0,0.19178082
00360305003472,1.0,0.021978023,14.0,0.30107528,17.0,0.32692307,13.0,0.24074075
00360305003553,8.0,0.125,15.0,0.2238806,20.0,0.26845637,22.0,0.28947368
00360305003634,16.0,0.2519685,14.0,0.21052632,27.0,0.36,25.0,0.33112583
00360305003715,3.0,0.06,19.0,0.35185185,22.0,0.34920636,26.0,0.3880597
00360305003804,7.0,0.93333334,2.0,0.22222222,7.0,0.6086956,15.0,1.2
00360305003987,1.0,0.083333336,1.0,0.08,8.0,0.53333336,7.0,0.4375
00360305004010,3.0,0.23076923,5.0,0.35714287,7.0,0.4,6.0,0.3243243
00360305004100,9.0,0.14634146,9.0,0.13740458,20.0,0.2739726,24.0,0.3137255
00360305004282,7.0,0.56,4.0,0.32,10.0,0.6060606,9.0,0.47368422
00360305004363,7.0,0.22950819,3.0,0.0952381,14.0,0.4,20.0,0.5714286
00360305004444,3.0,0.375,4.0,0.4,8.0,0.61538464,11.0,0.8148148
00360305004525,12.0,0.24242425,16.0,0.3018868,21.0,0.34710744,26.0,0.43333334
00360305004606,16.0,0.43835616,11.0,0.2972973,18.0,0.42352942,15.0,0.3488372
00360305004797,4.0,0.16,8.0,0.3018868,16.0,0.5423729,13.0,0.40625
00360305004878,11.0,0.4,16.0,0.5423729,13.0,0.3561644,18.0,0.46753246
00360305004959,5.0,0.18518518,5.0,0.18181819,21.0,0.6885246,15.0,0.5084746
00360305005092,4.0,0.083333336,16.0,0.3265306,19.0,0.34862384,22.0,0.3963964
00360305005173,2.0,0.048780486,9.0,0.1978022,25.0,0.46296296,17.0,0.2982456
00360305005254,8.0,0.26666668,9.0,0.26865673,16.0,0.42105263,16.0,0.41025642
00360305005335,5.0,0.3125,3.0,0.1875,9.0,0.47368422,8.0,0.3902439
00360305005416,2.0,0.23529412,5.0,0.5882353,5.0,0.5263158,5.0,0.47619048
00360305005505,19.0,0.38,12.0,0.24,17.0,0.30088496,25.0,0.41322315
00360305005688,12.0,0.3529412,13.0,0.3611111,14.0,0.3181818,19.0,0.40860215
00360305005769,2.0,0.15384616,1.0,0.071428575,7.0,0.42424244,6.0,0.36363637
00360305005840,1.0,0.07692308,7.0,0.5185185,9.0,0.54545456,10.0,0.5555556
00360305005920,7.0,0.13592233,20.0,0.3539823,21.0,0.32307693,25.0,0.36764705
00360305006064,3.0,0.33333334,3.0,0.27272728,6.0,0.41379312,10.0,0.6451613
00360305006145,17.0,0.30088496,11.0,0.17886178,21.0,0.31111112,31.0,0.45255473
00360305006226,12.0,0.3529412,2.0,0.05970149,25.0,0.6849315,25.0,0.6666667
00360305006307,21.0,0.5185185,10.0,0.23255815,23.0,0.4509804,26.0,0.50980395
00360305006498,6.0,0.21428572,10.0,0.33898306,21.0,0.6268657,14.0,0.4117647
00360305006579,7.0,0.26415095,5.0,0.18518518,9.0,0.29032257,5.0,0.15151516
00360305006650,1.0,0.1,4.0,0.36363637,7.0,0.5,4.0,0.27586207
00360305006730,4.0,0.4,5.0,0.47619048,6.0,0.46153846,6.0,0.42857143
00360305006811,17.0,0.30088496,13.0,0.2184874,29.0,0.42335767,29.0,0.4027778
00360305006900,4.0,0.10810811,8.0,0.20253165,24.0,0.5925926,20.0,0.5405405
00360305007036,12.0,0.3243243,15.0,0.4054054,19.0,0.475,16.0,0.3764706
00360305007117,5.0,0.12195122,5.0,0.11764706,13.0,0.2736842,14.0,0.29166666
00360305007206,6.0,0.6,3.0,0.27272728,13.0,0.962963,2.0,0.14285715
00360305007389,4.0,0.36363637,5.0,0.45454547,11.0,0.88,10.0,0.6666667
00360305007460,10.0,1.1111112,3.0,0.31578946,9.0,0.9,9.0,0.9
00360305007540,5.0,0.23809524,13.0,0.5652174,15.0,0.51724136,13.0,0.38235295
00360305007621,3.0,0.18181819,0.0,0.0,10.0,0.4878049,10.0,0.4651163
00360305007702,8.0,0.5714286,7.0,0.4827586,9.0,0.51428574,15.0,0.7894737
00360305007893,2.0,0.16666667,6.0,0.46153846,12.0,0.8,8.0,0.5
00360305007974,3.0,0.060606062,18.0,0.33027524,17.0,0.26153848,21.0,0.3255814
00360305008008,6.0,0.14634146,6.0,0.14117648,15.0,0.31578946,15.0,0.29411766
00360305008199,33.0,0.3219512,26.0,0.24528302,55.0,0.45833334,50.0,0.4048583
00360305008270,15.0,0.375,26.0,0.5777778,25.0,0.4854369,29.0,0.5420561
00360305008350,17.0,0.41975307,26.0,0.5652174,20.0,0.3846154,26.0,0.49056605
00360305008431,23.0,0.3931624,18.0,0.28346458,28.0,0.3809524,36.0,0.47368422
00360305008512,17.0,0.33009708,10.0,0.18691589,28.0,0.47058824,19.0,0.3140496
00360305008601,14.0,0.30769232,11.0,0.23157895,22.0,0.42307693,28.0,0.5436893
00360305008784,7.0,0.28,7.0,0.25454545,13.0,0.40625,16.0,0.4848485
00360305008946,4.0,0.10526316,5.0,0.125,18.0,0.37894738,22.0,0.43564355
00360305009080,13.0,0.32098764,5.0,0.11764706,19.0,0.39175257,12.0,0.23762377
00360305009160,16.0,0.4050633,26.0,0.65,20.0,0.4494382,30.0,0.6451613
00360305009241,18.0,0.6792453,8.0,0.26666668,16.0,0.47058824,20.0,0.5797101
00360305009322,11.0,0.36666667,2.0,0.0625,20.0,0.5479452,22.0,0.5945946
00360305009403,15.0,0.5,10.0,0.33333334,26.0,0.7761194,13.0,0.3880597
00360305009594,7.0,0.24561404,13.0,0.40625,10.0,0.25,17.0,0.40963855
00360305009675,6.0,0.17391305,8.0,0.21333334,17.0,0.38202247,13.0,0.2826087
00360305009756,3.0,0.0882353,9.0,0.24324325,14.0,0.3181818,8.0,0.17582418
00360305009837,3.0,0.3,5.0,0.4347826,6.0,0.4,2.0,0.125
00360305009918,12.0,0.3243243,12.0,0.3,13.0,0.2736842,13.0,0.26
00360305010096,4.0,0.2962963,6.0,0.4,9.0,0.4864865,9.0,0.46153846
00360305010177,6.0,0.9230769,3.0,0.46153846,12.0,1.5,3.0,0.3529412
00360305010258,4.0,0.5714286,5.0,0.6666667,7.0,0.7777778,3.0,0.3
00360305010339,2.0,0.10810811,7.0,0.34146342,4.0,0.1632653,9.0,0.34615386
00360305010410,3.0,0.375,4.0,0.44444445,7.0,0.6086956,2.0,0.16666667
00360305010509,4.0,0.27586207,2.0,0.13333334,17.0,0.8947368,5.0,0.24390244
00360305010681,8.0,0.3478261,10.0,0.3846154,17.0,0.53125,13.0,0.3768116
00360305010762,0.0,0.0,5.0,0.5,7.0,0.6086956,4.0,0.33333334
00360305010843,4.0,0.15686275,1.0,0.037037037,12.0,0.36923078,13.0,0.3768116
00360305010924,3.0,0.26086956,5.0,0.4,5.0,0.3448276,6.0,0.4
00360305011068,4.0,0.6666667,0.0,0.0,8.0,1.1428572,3.0,0.4
00360305011149,1.0,0.05,5.0,0.23255815,12.0,0.48,3.0,0.11320755
00360305011220,2.0,0.11764706,4.0,0.21052632,14.0,0.59574467,12.0,0.46153846
00360305011300,15.0,0.2631579,19.0,0.29457363,25.0,0.3267974,18.0,0.23376623
00360305011491,5.0,0.47619048,7.0,0.6086956,9.0,0.6666667,7.0,0.5
00360305011572,2.0,0.08888889,7.0,0.29787233,6.0,0.21428572,7.0,0.2413793
00360305011653,17.0,0.425,16.0,0.3764706,21.0,0.3962264,26.0,0.47272727
00360305011734,4.0,0.2,8.0,0.37209302,10.0,0.39215687,10.0,0.3773585
00360305011815,9.0,0.31578946,11.0,0.36065573,8.0,0.22857143,11.0,0.30555555
00360305011904,5.0,0.15873016,10.0,0.2857143,16.0,0.38554215,15.0,0.3529412
00360305012030,3.0,0.23076923,6.0,0.38709676,18.0,0.9230769,7.0,0.36842105
00360305012110,9.0,0.32142857,8.0,0.25396827,17.0,0.47887325,18.0,0.47368422
00360305012200,2.0,0.22222222,4.0,0.44444445,7.0,0.6086956,5.0,0.41666666
00360305012382,0.0,0.0,0.0,0.0,5.0,0.5263158,3.0,0.3
00360305012463,7.0,0.20588236,5.0,0.13513513,13.0,0.29885057,12.0,0.26666668
00360305012544,15.0,0.44117647,12.0,0.32876712,14.0,0.33333334,12.0,0.28915662
00360305012625,9.0,0.10404624,13.0,0.1436464,48.0,0.46601942,33.0,0.3084112
00360305012706,5.0,0.14925373,12.0,0.3243243,14.0,0.3181818,12.0,0.26666668
00360305012897,1.0,0.14285715,1.0,0.13333334,4.0,0.44444445,4.0,0.42105263
00360305012978,14.0,0.41791046,12.0,0.32876712,11.0,0.25882354,10.0,0.23255815
00360305013192,4.0,0.18181819,4.0,0.17391305,11.0,0.4074074,12.0,0.41379312
00360305013273,6.0,0.08888889,10.0,0.14084508,33.0,0.40243903,25.0,0.29761904
00360305013354,7.0,0.20895523,8.0,0.22222222,21.0,0.5060241,16.0,0.3809524
00360305013435,7.0,0.4117647,12.0,0.6486486,6.0,0.25531915,16.0,0.6530612
00360305013516,4.0,0.23529412,4.0,0.22222222,5.0,0.23255815,3.0,0.13043478
00360305013605,3.0,0.18181819,5.0,0.2857143,8.0,0.3902439,2.0,0.0952381
00360305013788,4.0,0.121212125,10.0,0.2739726,12.0,0.27906978,9.0,0.20454545
00360305013869,3.0,0.20689656,6.0,0.34285715,15.0,0.6818182,11.0,0.5
00360305013940,4.0,0.5,3.0,0.33333334,3.0,0.26086956,5.0,0.4
00360305014083,4.0,0.5714286,5.0,0.6666667,7.0,0.7368421,6.0,0.5714286
00360305014164,8.0,0.23529412,8.0,0.21917808,18.0,0.41860464,11.0,0.24719101
00360305014245,6.0,0.121212125,13.0,0.2524272,21.0,0.3559322,14.0,0.23333333
00360305014326,7.0,0.28,11.0,0.39285713,10.0,0.28985506,9.0,0.2535211
00360305014407,6.0,0.41379312,7.0,0.4516129,13.0,0.6666667,9.0,0.4390244
00360305014598,66.0,0.2857143,62.0,0.25619835,157.0,0.9968254,103.0,0.75457877
00360305014679,7.0,0.3255814,7.0,0.31111112,8.0,0.3018868,4.0,0.14285715
00360305014750,9.0,0.20224719,14.0,0.29473683,17.0,0.29565218,17.0,0.26984128
00360305014830,2.0,0.5,4.0,0.8888889,5.0,0.8333333,6.0,0.9230769
00360305014911,8.0,0.6956522,4.0,0.32,7.0,0.4827586,4.0,0.26666668
00360305015055,2.0,0.2,1.0,0.09090909,8.0,0.5925926,5.0,0.37037036
00360305015136,8.0,0.23188406,7.0,0.1891892,14.0,0.3255814,5.0,0.11494253
00360305015217,8.0,0.3809524,6.0,0.25531915,14.0,0.5090909,11.0,0.4074074
00360305015306,0.0,0.0,7.0,0.29787233,14.0,0.5090909,14.0,0.47457626
00360305015489,15.0,0.30927834,12.0,0.23762377,20.0,0.3448276,13.0,0.21487603
00360305015560,12.0,0.34285715,8.0,0.22857143,12.0,0.2857143,12.0,0.26373628
00360305015640,4.0,0.15384616,8.0,0.27586207,17.0,0.5151515,14.0,0.41791046
00360305015721,12.0,0.6857143,7.0,0.35,9.0,0.38297874,10.0,0.41666666
00360305015802,2.0,0.18181819,3.0,0.26086956,11.0,0.84615386,7.0,0.5185185
00360305015993,5.0,0.16393442,10.0,0.28985506,16.0,0.3902439,9.0,0.21176471
00360305016027,9.0,0.14285715,16.0,0.23703703,22.0,0.2857143,21.0,0.27450982
00360305016108,84.0,0.3082569,78.0,0.27130434,179.0,0.8972431,124.0,0.700565
00360305016299,9.0,0.23376623,13.0,0.29885057,28.0,0.5283019,27.0,0.4909091
00360305016370,8.0,0.19277108,17.0,0.38202247,21.0,0.4117647,14.0,0.25
00360305016450,3.0,0.1,11.0,0.33333334,13.0,0.32911393,11.0,0.27160493
00360305016531,0.0,0.0,3.0,0.54545456,6.0,0.85714287,5.0,0.6666667
00360305016612,9.0,0.5294118,9.0,0.47368422,10.0,0.44444445,11.0,0.45833334
00360305016701,14.0,0.21374045,16.0,0.23703703,35.0,0.47297296,32.0,0.42105263
00360305016884,7.0,0.34146342,9.0,0.46153846,16.0,0.72727275,21.0,0.9130435
00360305016965,7.0,0.53846157,5.0,0.3846154,4.0,0.2580645,13.0,0.7647059
00360305017007,1.0,0.125,5.0,0.5882353,8.0,0.7619048,7.0,0.5833333
00360305017180,4.0,0.0776699,12.0,0.22018349,12.0,0.1983471,10.0,0.16129032
00360305017260,5.0,0.11627907,5.0,0.11363637,18.0,0.36734694,15.0,0.3125
00360305017341,19.0,0.3015873,25.0,0.36231884,28.0,0.3478261,24.0,0.2857143
00360305017422,27.0,0.3233533,35.0,0.4093567,43.0,0.49425286,33.0,0.4074074
00360305017503,15.0,0.44117647,11.0,0.31428573,13.0,0.325,17.0,0.41975307
00360305017694,7.0,0.20588236,11.0,0.2972973,21.0,0.5185185,16.0,0.38554215
00360305017775,5.0,0.27027026,2.0,0.10526316,11.0,0.5116279,11.0,0.5
00360305017856,7.0,0.5,6.0,0.375,9.0,0.4864865,6.0,0.31578946
00360305017937,12.0,0.38709676,6.0,0.1875,20.0,0.5797101,23.0,0.63013697
00360305018070,16.0,0.2882883,16.0,0.27118644,26.0,0.38235295,37.0,0.540146
00360305018151,18.0,0.48,18.0,0.42352942,15.0,0.33707866,26.0,0.59770113
00360305018232,12.0,0.5,8.0,0.30769232,7.0,0.22950819,15.0,0.46875
00360305018313,4.0,0.2,9.0,0.4390244,15.0,0.6818182,15.0,0.6976744
00360305018402,9.0,0.23684211,21.0,0.5316456,19.0,0.42696628,26.0,0.59090906
00360305018585,15.0,0.30927834,25.0,0.5,25.0,0.46296296,20.0,0.37037036
00360305018666,5.0,0.13513513,15.0,0.375,13.0,0.2857143,11.0,0.23404256
00360305018747,4.0,0.125,5.0,0.15625,16.0,0.44444445,15.0,0.3846154
00360305018828,9.0,0.38297874,4.0,0.16666667,11.0,0.37931034,12.0,0.36923078
00360305018909,5.0,0.12195122,6.0,0.13953489,22.0,0.4680851,19.0,0.4
00360305019042,18.0,0.46753246,8.0,0.20512821,20.0,0.4597701,16.0,0.3478261
00360305019123,4.0,0.4,13.0,1.0833334,8.0,0.5,5.0,0.3030303
00360305019204,2.0,0.25,5.0,0.625,6.0,0.6,6.0,0.5714286
00360305019395,4.0,0.12903225,9.0,0.2769231,15.0,0.4,8.0,0.20512821
00360305019476,6.0,0.13793103,17.0,0.3908046,18.0,0.39130434,18.0,0.38297874
00360305019557,4.0,0.19512194,7.0,0.33333334,15.0,0.5882353,10.0,0.36363637
00360305019638,7.0,0.56,7.0,0.56,9.0,0.64285713,6.0,0.42857143
00360305019719,21.0,0.42,22.0,0.41121495,31.0,0.5344828,33.0,0.5546219
00360305019808,23.0,0.4107143,24.0,0.42857143,40.0,0.6837607,24.0,0.41379312
00360305019980,13.0,0.4814815,12.0,0.42105263,7.0,0.22580644,16.0,0.53333336
00360305020059,10.0,0.51282054,21.0,1.0769231,11.0,0.5116279,12.0,0.54545456
00360305020130,15.0,0.5,12.0,0.41379312,17.0,0.56666666,21.0,0.6885246
00360305020210,14.0,0.3943662,19.0,0.4871795,19.0,0.42696628,23.0,0.52873564
00360305020300,20.0,0.41237113,18.0,0.36734694,33.0,0.6,20.0,0.3448276
00360305020482,5.0,0.1754386,14.0,0.4827586,24.0,0.75,26.0,0.8
00360305020563,18.0,0.46753246,18.0,0.42857143,19.0,0.40425533,35.0,0.7446808
00360305020644,17.0,0.65384614,18.0,0.6923077,16.0,0.58181816,19.0,0.6666667
00360305020806,21.0,0.47727272,21.0,0.47191012,33.0,0.6666667,25.0,0.48076922
00360305020997,8.0,0.22535211,20.0,0.5714286,21.0,0.53846157,26.0,0.6419753
00360305021020,11.0,0.43137255,22.0,0.8627451,15.0,0.53571427,17.0,0.60714287
00360305021101,8.0,0.21333334,13.0,0.33766234,31.0,0.7294118,27.0,0.60674155
00360305021292,18.0,0.4390244,19.0,0.45238096,37.0,0.84090906,25.0,0.5681818
00360305021373,10.0,0.5,10.0,0.51282054,13.0,0.5652174,11.0,0.4489796
00360305021454,2.0,0.16666667,5.0,0.4347826,6.0,0.5217391,8.0,0.6666667
00360305021535,14.0,0.53846157,8.0,0.2962963,13.0,0.41935483,16.0,0.5
00360305021616,15.0,0.53571427,8.0,0.2857143,10.0,0.30769232,23.0,0.6764706
00360305021705,10.0,0.5,9.0,0.45,17.0,0.8095238,15.0,0.73170733
00360305021888,10.0,0.28169015,17.0,0.46575344,30.0,0.7407407,22.0,0.5116279
00360305021969,17.0,0.3908046,15.0,0.35714287,17.0,0.37362638,17.0,0.35789475
00360305022183,13.0,0.32911393,15.0,0.37974682,18.0,0.42352942,30.0,0.6896552
00360305022264,12.0,0.46153846,15.0,0.5555556,15.0,0.53571427,22.0,0.7719298
00360305022426,12.0,0.27906978,10.0,0.22222222,24.0,0.49484536,18.0,0.36734694
00360305022507,11.0,0.4680851,14.0,0.56,11.0,0.42307693,21.0,0.8235294
00360305022698,6.0,0.6315789,5.0,0.47619048,9.0,0.75,8.0,0.64
00360305022850,14.0,0.29166666,23.0,0.46,32.0,0.5981308,29.0,0.5420561
00360305022930,15.0,0.5263158,16.0,0.5423729,13.0,0.41269842,19.0,0.6031746
00360305023155,25.0,0.84745765,17.0,0.56666666,13.0,0.41935483,27.0,0.8181818
00360305023236,14.0,0.56,15.0,0.53571427,22.0,0.6666667,27.0,0.80597013
00360305023317,7.0,0.29787233,10.0,0.4347826,10.0,0.39215687,18.0,0.6666667
00360305023589,28.0,0.29787233,36.0,0.36180905,46.0,0.42201835,24.0,0.21818182
00360305023660,0.0,0.0,12.0,0.5217391,18.0,0.72,17.0,0.6415094
00360305023740,8.0,0.24242425,10.0,0.3030303,21.0,0.6,12.0,0.32876712
00360305023821,39.0,0.48447204,31.0,0.3899371,45.0,0.5421687,54.0,0.6545454
00360305023902,15.0,0.45454547,11.0,0.33333334,18.0,0.5294118,23.0,0.6571429
00360305024046,12.0,0.5217391,5.0,0.20408164,23.0,0.8518519,17.0,0.6296296
00360305024127,10.0,0.5714286,12.0,0.6857143,18.0,0.94736844,17.0,0.8292683
00360305024208,7.0,0.1891892,12.0,0.32876712,19.0,0.475,20.0,0.47619048
00360305024399,4.0,0.21052632,6.0,0.3,6.0,0.25,16.0,0.68085104
00360305024470,11.0,0.44,16.0,0.627451,20.0,0.72727275,18.0,0.6666667
00360305024550,15.0,0.6122449,9.0,0.36734694,10.0,0.39215687,8.0,0.3137255
00360305024631,5.0,0.22727273,16.0,0.6956522,14.0,0.5714286,13.0,0.52
